income,fico,dti,loan_amnt,default
73493,816,34.502652871421375,23819,0
42805,781,59.741813617182935,26588,0
81786,575,67.7695337575015,31907,1
34248,698,63.718921681685366,23757,1
221075,849,66.58372797374463,42091,0
176456,428,70.09475004751499,11261,1
153968,304,40.12395061700909,12211,1
161434,781,54.44576669838707,49672,0
105048,737,49.28320274707586,21951,0
106175,616,14.589543681612184,8044,0
207104,424,22.924639582361515,15158,0
81022,375,17.884045287726426,44694,1
103254,582,53.68653467035862,32157,0
110629,795,69.74235867674284,35183,0
240070,646,61.87590875796202,26873,0
234280,429,33.29180504468414,14447,0
160009,651,54.35858657096824,30965,0
67391,444,35.74649739428676,4139,1
131011,784,25.586840020349843,4472,0
245151,544,72.01598245658892,32099,0
107567,543,20.353153228296204,45363,0
189768,418,52.58176146076359,5179,0
205026,739,61.29795222673307,2709,0
233689,812,51.39100139976892,32528,0
31226,470,14.007747889439067,24430,1
36858,599,25.220636039580825,46076,1
246940,489,6.0935342976263005,43447,0
207920,591,61.901191205475065,2121,0
132493,832,18.880461698255566,6475,0
190372,386,69.21561978850858,1219,1
192542,701,17.4096320842075,15294,0
176185,484,32.88576084115797,5509,0
203168,799,15.662566105376273,19709,0
42016,489,44.95584586346686,48122,1
221992,428,49.53423150451114,9058,0
168822,740,22.137116272902382,43139,0
37445,409,35.545217091901975,26581,1
245512,431,13.783546086746108,42590,0
186147,784,64.08720928473576,15111,0
36691,498,63.992229092593334,7357,1
114610,374,24.385891472933054,14230,1
225796,503,24.81734115212233,31155,0
176932,352,50.72390541311522,19379,1
181243,338,50.674529285207846,46679,1
180493,590,59.999409135066706,27044,0
62089,781,12.239631065316365,3419,0
183062,637,55.40142289691427,1778,0
85839,693,60.16320503981696,49453,0
26486,350,25.917733534136932,1693,1
222174,491,24.36358502365241,21023,0
238149,614,54.84641418797947,49465,0
220499,412,13.743563492278744,3129,0
160118,414,45.61837869089799,10953,0
180813,316,42.64119978492033,15731,1
210161,505,55.441335365850335,13120,0
25724,556,50.46258657494382,10158,1
199419,387,66.07645052576002,41431,1
149279,673,9.565132268141278,18606,0
173736,612,53.499400478653435,30291,0
90886,822,58.821551631400496,17096,0
230633,504,64.43471599435698,8146,0
113761,385,32.76334576662117,25858,1
160236,340,26.93401872937383,34760,0
225978,841,54.8454654777558,31799,0
134166,580,43.6276086533032,25504,0
52872,555,33.22469233424393,5752,1
241438,619,60.88061108729787,11209,0
240563,516,41.08109209545619,39221,0
210951,402,39.347238730454436,17384,0
67037,708,31.88995045087962,32081,0
42985,749,8.680368411796456,27183,0
108591,555,67.51877838218384,46313,1
241774,385,30.7057302794025,36005,0
77868,546,37.7423785640535,4716,0
228997,483,13.856220651340255,8836,0
39347,458,51.03006199903384,29159,1
61623,802,49.59041467275174,34743,0
36360,533,27.821765671116484,39766,1
34214,675,31.861914923929106,31224,0
178294,359,61.18743018885318,37309,1
92279,720,45.074092894414,39217,0
54303,468,23.757895892897604,30807,1
34698,473,47.279691567606086,25766,1
180674,371,70.62209156779448,16537,1
136544,438,79.74914236578971,44886,1
34947,473,11.793448969511132,6851,1
72338,364,38.58014648464668,35112,1
186609,331,38.51800590817544,4641,1
42469,663,75.78688079306002,11833,1
157558,742,74.02138655283778,47051,0
92777,430,38.69594084990739,14059,1
247462,549,25.11643390639253,1410,0
39371,436,53.36420856742045,46026,1
183596,435,14.040888164868704,40982,0
147953,810,20.259758587437062,47850,0
85101,373,66.6507898562513,31026,1
42474,679,67.82123666095879,5749,1
98203,819,72.85379782181849,28737,0
230409,578,60.91897640686031,31400,0
127644,701,17.515809447574107,17434,0
198213,646,26.869483599075252,35764,0
135468,830,39.71923659669643,46693,0
24405,680,28.97943787187379,13200,0
22153,360,45.05865464537292,40550,1
45131,487,12.112972469597619,29747,1
39680,685,76.40869229460537,9207,1
236305,802,78.45836012525244,40229,0
204716,477,10.49982714482363,22208,0
120887,626,8.028482922022025,20702,0
179355,476,41.538813323908236,27877,0
245052,413,15.758838899476428,1428,0
121347,507,15.401748801329486,15554,0
80357,754,32.57206588164222,11952,0
238971,829,76.87520043891419,34759,0
135857,443,75.26027292503917,3609,1
39646,402,74.59097158929009,26899,1
190876,363,17.622367711143355,26258,0
36036,577,11.377000991316864,44078,0
26726,377,13.262653081139945,12660,1
122326,334,49.25678892554866,48100,1
192232,726,30.43630133708666,38529,0
169346,630,70.64659875954555,38113,0
110123,430,54.4149711270094,34899,1
238163,756,79.86016193775708,27708,0
161240,406,73.12710608098736,48317,1
35103,738,47.79946861612621,6670,0
111437,574,67.35199290077091,38202,0
181639,578,17.023039917986296,31311,0
146251,559,69.51593502992021,32847,1
229815,303,58.69025483579435,11060,1
124968,486,34.0454194887147,24099,0
43691,517,65.52749372153744,14423,1
140931,585,54.286629796503405,3202,0
89092,657,11.519210756412106,42138,0
191144,460,78.41963823104247,42453,1
74118,507,25.338009501220455,17213,0
53133,716,46.04448370331713,41631,0
35893,831,70.19369198023132,48945,0
101402,347,26.652606750492467,7525,1
151728,838,22.317721260044845,21798,0
61120,769,46.650119206169585,18293,0
100632,454,31.388175835616735,35160,1
77518,365,56.890822408981755,41259,1
232055,529,29.13494894498376,25658,0
39854,514,79.19478121645815,49948,1
204284,311,26.21011464805925,34115,0
238591,528,52.80532250597408,32416,0
69696,541,25.359429619199624,32903,0
247804,809,39.60741400290451,39975,0
97582,512,26.847122436445073,10358,0
124730,411,36.19113491994427,35430,0
120065,502,52.39553970634842,22011,1
217564,640,57.93403485932264,7102,0
77795,336,22.675859990536775,28663,1
44560,389,72.4354166722506,12737,1
109711,744,29.167960588846398,47263,0
126577,626,9.638374181939291,12478,0
135924,401,76.01574753146413,19709,1
237903,774,25.42480735343578,12078,0
100391,828,79.75669516133358,39061,0
140965,477,46.04452913788174,29373,1
135134,718,68.66023555061753,30660,0
202389,817,13.128075277494155,17415,0
234611,814,46.368704642422585,32995,0
146194,334,6.404193215939086,14543,0
229644,538,33.48285777186193,7502,0
127669,749,8.084941507686942,8792,0
99380,350,39.66848656503443,34378,1
20645,372,58.48137029717574,10657,1
53146,466,70.81757648388817,14756,1
190949,474,54.88192401992866,41641,0
149548,591,59.388007682796996,7582,0
203808,321,21.33493638230414,16443,0
195765,471,26.966814989311406,28176,0
103060,488,75.33362293729022,6233,1
171191,544,17.231974426113922,35310,0
67679,798,79.30267734698977,19024,0
243197,436,68.03951037180336,32296,0
102581,603,65.1779368067487,48317,0
140124,573,65.62803015031183,2033,0
33163,389,32.94845540892048,17982,1
241195,681,64.45201099632959,22039,0
238201,456,31.57607831080411,2584,0
118691,466,32.47569471429047,10680,1
50802,706,64.54374761781304,18540,0
72175,323,34.27668884045404,9121,1
245017,599,65.59694923592744,33914,0
30111,394,5.850593105856742,49492,1
130987,768,17.87039226632473,13929,0
211008,757,75.00433408789586,16605,0
85526,815,52.20898984597305,19762,0
145588,829,40.10437934987181,38534,0
41119,743,48.50560452508187,9279,0
110211,619,35.15551290790556,27715,0
212968,703,14.956397690128513,5676,0
146956,591,71.83811156060067,36645,1
186611,603,61.55771757484083,44250,0
122473,544,57.343043589878285,30241,1
240255,543,68.28659367885065,43997,0
75387,724,60.924585572321966,1733,0
243561,387,43.686604103943246,30802,0
193895,361,15.284526790615972,44599,0
89555,712,13.053226795301589,28686,0
106190,309,7.358291567540629,32618,1
67418,744,41.87998995433592,45653,0
113870,355,16.96526309434779,9858,1
68695,564,25.47206535278982,30120,1
213008,567,70.8395104667663,13551,0
148268,685,50.57151923946877,23746,0
131019,773,78.90742403068678,7771,0
167490,316,76.24767903430104,30933,1
46742,334,38.16048526107043,11453,1
230290,762,54.309376322898366,22610,0
68028,499,76.1143234076393,4798,1
130135,589,63.83506641740735,3780,0
97700,310,54.189612639487656,40758,1
27618,309,49.43700768439561,10129,1
88916,381,45.683173318476484,3332,1
74628,637,15.403109989600235,38566,0
240535,774,12.961491373988643,11978,0
100699,478,23.0461327075602,15317,0
105096,652,48.01518392485347,43489,0
34725,388,74.78773062895739,10391,1
192207,486,34.54513749215357,17361,0
136841,813,69.39246326653206,34829,0
90223,432,6.642354304379301,45312,0
131778,803,60.52000904741352,25461,0
197041,791,11.712643995084825,32995,0
246570,624,72.54183422120963,42522,0
87122,741,41.28527586792075,2476,0
28056,406,43.06631905462099,45809,1
131894,468,73.90782177011722,11863,1
90958,623,37.92020037247864,48166,0
236650,808,72.69419553554025,41625,0
211418,445,56.08614381922912,33176,0
152024,394,26.20705227423002,24175,0
246140,708,9.555086550887713,29309,0
137559,695,72.85513563926173,5485,0
32521,366,29.35562134453573,22537,1
30906,517,6.840244481334882,10161,0
88514,511,73.00480398294192,47084,1
149160,720,44.94622059425411,43131,0
62769,459,57.30301284280333,3317,1
182347,782,76.48504124191032,3009,0
63766,640,19.800401814895608,12425,0
148148,479,52.35343914345549,6105,0
32343,553,17.999625330609263,41925,0
228559,483,24.43212670745266,35599,0
100227,685,45.572713980458204,22923,0
228128,542,21.715988074950026,18266,0
137658,827,40.31238992449623,22645,0
96862,437,6.200708521511637,34716,0
50521,647,53.74947675205442,48158,1
151877,425,62.43646178755146,34347,1
186940,644,22.47506199509986,28819,0
185415,506,7.115766132128114,40586,0
228530,701,10.058064141966408,38219,0
225399,557,52.372690436395864,35971,0
186455,427,79.98215649067932,27581,1
35040,595,56.44035876362012,24845,1
176259,522,5.696522155551568,33506,0
82678,827,75.33491587311408,32860,0
116396,469,69.33440424494637,40365,1
177597,660,44.20375997068588,4912,0
58394,848,65.78151758273802,47678,0
110672,433,27.060247908331267,42597,0
129042,761,14.1574369310838,25352,0
102546,705,16.75597579301178,12204,0
83989,669,22.708242412251725,10230,0
59652,473,25.38168169387385,36618,1
136298,595,36.620629840959026,11375,0
129758,609,56.737518712815,12763,0
97510,345,14.886461928974963,2005,1
225474,719,19.92348606901902,32795,0
200272,596,13.54209328332348,24381,0
136074,470,41.27932008649359,48408,0
103822,616,58.52576848291427,46309,1
139410,572,38.20168566715129,8725,0
166087,814,60.811137437563985,46499,0
80911,377,47.58990842371294,23295,1
112206,502,28.726800162958426,44309,0
76221,329,45.871078874593515,41240,1
171767,320,67.34682394015806,7284,1
44805,443,17.971520027342923,35095,1
44190,692,47.24949032422789,28660,0
141154,661,55.59531042294105,7700,0
27997,622,72.80074170019739,12015,1
129988,570,50.289897102232345,27252,0
173824,830,8.193233155753672,20378,0
169141,825,47.65392963108848,24853,0
144190,442,20.24326932867795,24474,0
212557,566,39.81488105958565,21145,0
208363,362,47.51264603178985,15171,0
50508,494,54.398831644012944,36363,1
107053,431,10.492060864159429,36117,0
202646,324,68.52665890787337,41098,1
202974,373,75.78699670401268,6759,1
82426,509,57.389380032025095,2534,1
159596,524,50.254287258040534,48316,0
30071,718,51.40750135888952,48229,0
124613,708,57.34993558929314,11561,0
61466,430,71.04212300458119,4544,1
106132,477,16.286573682152834,21350,0
201166,824,7.575767621081732,23230,0
143515,590,10.339956223641124,27836,0
226389,772,25.86058044178558,49016,0
60239,445,35.209322859002754,47679,1
198632,329,39.92167688875485,49864,1
65924,339,21.86047632942145,4088,1
205614,329,10.648790289426955,39799,0
128230,485,23.657342865729515,4823,0
243447,643,62.92702404906214,5962,0
69264,652,50.69931658829167,27376,0
87799,371,60.534938418244025,34960,1
241610,311,44.51048956077981,42134,0
58022,691,24.11401335871637,47137,0
111178,377,77.39884862621206,6171,1
186651,573,68.60869273506458,21405,0
32571,535,73.30661045287039,27597,1
102753,403,21.113043232640255,17551,0
68225,693,57.31283708813956,45196,0
27227,336,46.09726447446527,44751,1
61189,584,21.10284855271251,22775,0
165279,403,66.31058287876257,22013,1
98208,599,5.236904094720186,24706,0
73406,829,17.858051588612966,2926,0
192855,534,17.476957210988843,23620,0
120822,664,48.52801982500522,31001,0
105587,831,43.345464081401005,40656,0
179951,724,74.70324716380712,31624,0
48845,802,67.15384111891802,20938,0
30015,653,29.753264697104502,35777,0
127600,462,44.63938759752084,27748,0
234033,484,28.257891526337005,38551,0
172568,675,20.066388589465042,5092,0
151779,573,50.81146852008132,27756,0
142146,396,66.90260944618967,9509,1
168839,804,7.2497982646286605,21500,0
46467,442,8.691577993003333,43672,0
103222,728,7.795648049043703,19201,0
27118,674,57.623600932562205,36388,1
83884,830,31.134399679206968,3179,0
162285,344,58.174270739324605,48778,1
117021,402,21.708427624931478,6522,1
232109,551,5.784664028472099,2220,0
159940,456,54.86547589570241,11352,1
71716,781,19.59323346811908,26486,0
146202,315,46.72388056196607,4628,1
245941,449,37.53547979727661,41853,0
62523,627,71.7920780465786,31478,1
54028,610,7.833247792318389,20934,0
137891,781,38.48377952806933,36676,0
161617,807,67.83803594187754,48551,0
20357,372,56.02212245530593,1278,1
172860,398,70.89231516670161,1385,1
121538,694,79.3449833207081,22429,0
142771,510,46.764133578726344,40913,0
167874,736,30.90445334825748,47403,0
142594,844,11.06619940267925,35159,0
205811,498,52.11608012221294,16455,0
147617,655,63.274544173054366,9046,0
236947,321,42.45469686718452,6711,0
21593,758,20.37916915145353,49611,0
24602,743,72.86148717447291,32555,1
132273,768,72.18988875201893,27426,0
226185,627,33.735298379751626,35683,0
130903,760,54.300042175589326,12454,0
115865,528,62.72812489016834,41092,1
30943,844,12.634906337869957,15209,0
184084,493,68.37331250433226,2435,0
221180,692,59.946701234577425,19829,0
167322,760,44.124258831658956,41501,0
149459,581,74.00904807745269,6824,1
102169,666,63.89208082221041,18509,0
64053,479,41.94425302977392,4830,1
190460,692,70.81101829900899,27020,0
242779,552,70.73614611904323,29328,0
222477,548,51.51667966235094,29006,0
91507,434,71.46539400743295,24891,1
200734,612,59.78158894917455,28053,0
81311,484,12.244678765154012,3028,0
99493,418,70.7662038961654,30177,1
222576,628,61.261087354290275,39928,0
237861,602,29.884780689267348,5029,0
242549,383,15.654192477188323,35986,0
207729,737,10.604808479599253,45226,0
224255,762,77.28616172436148,43157,0
176571,611,49.460551891911734,25644,0
51785,842,9.747968687456355,8795,0
101993,623,6.854050447860169,9200,0
94536,489,13.078640078134375,41245,0
203102,720,56.3344837794888,38925,0
188981,556,20.692955845548497,48827,0
54894,596,43.634710839827754,18198,1
147210,727,67.38107981411838,23196,0
104124,454,62.601902052249486,46610,1
92006,499,34.9599242249098,10866,0
35473,637,68.16804590899966,1908,1
101697,578,28.19275494494279,45955,0
40063,554,23.527139163084335,21139,1
98444,776,61.52518125666402,31085,0
31850,763,42.26560637991969,43768,0
20984,733,76.09158509176962,16879,1
70450,804,25.28221113870537,13442,0
207772,501,44.72787848230539,1206,0
92723,764,20.18928894602307,24249,0
113392,833,11.01914211773218,13497,0
40339,339,19.07657002698098,10567,1
129149,429,9.423909576658724,14330,0
58481,713,20.024691145761594,43375,0
215423,471,6.7056794026315245,18631,0
203911,530,15.245422691780307,10630,0
84236,536,37.44982686455099,3098,0
99619,309,25.88169390914743,34345,1
199359,383,29.66552099965509,16397,0
80306,746,17.827507303972762,19682,0
203269,678,74.82503069521465,48725,0
45435,344,72.14429437479886,43339,1
141404,801,29.81692346697595,28931,0
218693,339,73.802489087483,14973,1
50837,699,37.92962866730183,12498,0
232791,659,27.169200724047492,49607,0
55495,539,79.22344661518666,16373,1
249752,696,37.23600045661009,10987,0
59760,779,11.267295285734628,49936,0
132489,456,48.753570448622774,49265,1
147351,524,18.628194222630796,1501,0
42084,467,51.0595017645889,13862,1
188530,815,8.604586764610938,47317,0
203018,818,13.307212247438006,14668,0
86601,848,28.444104981570003,44716,0
220290,486,51.22453926165703,43118,0
142325,456,53.46232450195078,19854,1
79351,738,53.57028152845022,46107,0
198633,494,43.261203063070035,6562,0
201275,779,29.799442564934594,38237,0
249096,329,70.49277194052819,2431,1
248068,703,38.88977894413727,7413,0
28820,366,63.70127572264471,42127,1
77232,599,40.383035667642346,27240,0
169829,378,69.34049187284302,19729,1
66588,468,7.099709462367591,31611,0
239754,437,25.118733993615898,10454,0
28058,314,63.502900546559665,47827,1
108388,781,56.8497904987566,26267,0
99654,350,73.03258434734057,14936,1
187814,420,49.40919250687673,9803,0
144063,365,76.67063479938805,24819,1
92195,325,73.63524217371162,25415,1
208052,585,74.47659514566718,5090,0
90377,354,51.103352053360034,27504,1
144157,323,71.75981724844438,40901,1
169407,513,37.233641006223536,17927,0
198423,361,78.1102355404593,45686,1
236913,351,17.468219263132653,37104,0
220032,633,27.421434709653866,26672,0
67501,351,43.397834799872136,37483,1
75877,598,77.08936488350662,21953,1
34538,621,48.343661750172984,42239,1
135859,626,9.694291824225294,13444,0
130812,314,51.33436137897381,16554,1
23769,630,76.50004861905177,33564,1
51586,605,37.45929927540105,4055,0
243055,340,27.593416357358535,35160,0
105551,359,49.92769396693785,17909,1
120614,588,56.3001047087275,19629,0
87879,767,35.23949125820289,5873,0
219994,677,10.739032033316153,31035,0
72219,491,33.037790466850325,16268,1
55107,693,41.53350001410581,21747,0
151755,651,43.95233949090126,42655,0
110987,614,57.56430151634829,41547,0
86590,439,6.233956193046051,41030,0
81097,516,71.26136678981969,48068,1
240203,308,50.43922605554597,28254,1
214474,744,44.67742980776598,1720,0
137290,380,17.093480426130647,26410,0
237006,771,14.074391736545095,9987,0
174757,728,46.93099012278743,48933,0
85884,366,58.79468366446531,36364,1
114426,669,62.174021693700844,17500,0
167434,660,47.82303500150179,39382,0
119326,379,31.61315559978203,18512,1
241633,829,15.618088161079287,13423,0
20503,477,47.465447769918946,27309,1
192117,689,29.961821261363546,9532,0
33576,685,65.66322837941371,8244,1
53290,400,43.04676741188834,16462,1
211567,440,21.833677650648653,29630,0
31884,843,67.28895366605457,49133,0
202732,798,73.55234989693066,31607,0
150037,721,18.76136482127663,20225,0
176277,688,46.314504254322046,14472,0
83739,437,68.55225278791207,15942,1
183857,480,69.92578016409614,27272,1
142111,717,48.70761174570999,21667,0
21268,841,44.90384156508294,46074,0
86712,457,8.535935347302072,35407,0
169088,812,59.833354677734015,14055,0
81939,305,18.719205596047594,24862,1
98281,494,71.30798055208143,17508,1
228569,357,64.14639519471757,11354,0
121917,506,79.55527343121288,44930,1
200338,555,45.954374580115356,42853,0
192784,809,39.75413535571835,30136,0
147744,446,27.83980857677051,39889,0
124894,518,7.953646711926231,2235,0
157840,470,52.64769259804555,11676,0
210286,816,76.03754450321297,4026,0
170044,427,40.48020043923116,25338,0
249697,345,27.066693481289594,38787,0
224234,655,55.91028110304861,49001,0
83412,400,58.58495632853627,28934,1
196353,744,58.68586026896848,41605,0
179475,557,76.85228066657355,6564,0
114568,400,14.153945310793645,14416,0
50226,462,65.86619228890072,5693,1
69985,303,11.17749301207926,23498,1
179855,683,57.66503749429157,31433,0
225011,743,61.59911952727899,39321,0
127752,675,35.330370085126845,49623,0
246227,815,58.90175720917746,3169,0
219227,316,20.277011712873602,12675,0
86883,559,7.442493766271772,33763,0
219772,641,18.343022337057896,17879,0
230167,537,15.333243780872628,3200,0
141501,790,67.98791772735733,9308,0
47788,460,25.36061164998266,43557,1
119214,787,59.28129337601764,13497,0
27166,495,67.354396868122,10680,1
186291,427,76.6223888757009,1813,1
216513,739,66.89120652735015,15100,0
130299,580,68.28242899259364,7516,0
20403,383,30.788000494206777,15494,1
226641,657,26.74295732070123,27923,0
47224,462,36.51266936040811,6356,1
234682,628,55.79596674348634,24999,0
23485,722,28.208391808063407,7782,0
132055,322,7.21373893429089,23002,1
94984,694,45.88452341813154,22877,0
85491,378,7.503527624621155,47405,1
237280,416,63.61188179743057,26489,0
98946,636,14.108694696136583,18520,0
34262,567,73.57528394125626,20775,1
113296,542,45.844692994822246,30318,0
226442,718,52.985831593609596,47217,0
248887,589,32.80489651077497,2327,0
179000,428,53.79302580007013,43741,0
142804,548,24.031669254833837,3423,0
214251,459,65.9552074381549,48628,0
237437,707,29.08402072366324,34535,0
239451,754,52.76534731622623,23354,0
148716,808,59.10865721066093,28344,0
141774,631,28.750140994987643,23414,0
54712,540,52.93980334130308,7370,1
236563,768,33.097536066930516,11694,0
54328,712,45.699807073292845,33160,0
182704,412,63.92119157534423,24673,1
57515,455,59.72102202989241,21928,1
82074,602,22.72423397968586,20212,0
223762,724,57.829599953895915,30787,0
216019,316,65.80885807305526,32055,1
179242,815,15.754595471861444,17050,0
66857,803,8.157919789671219,41472,0
69744,340,38.48000864866519,11584,1
116699,451,23.52793674105459,5867,1
228693,353,12.411720065260708,36682,0
243852,646,71.22257028116887,4908,0
25327,564,7.541343828378145,31849,0
212318,301,30.0138592714578,48159,0
102675,513,62.94588327873899,23327,1
242483,703,8.020580558561175,49935,0
53264,529,21.582796667144514,17264,1
98596,568,51.819091251994685,19296,0
166728,412,40.02823262562866,4169,0
169877,447,11.579299476203337,26869,0
48855,433,35.11869135079323,39453,1
24127,499,27.964417347111723,8271,1
212794,809,57.43273485407977,13504,0
141704,463,46.908339542237286,6620,0
58319,430,44.61876346844423,41967,1
89126,646,62.00840968038424,35266,0
32973,521,20.8577473800562,16053,1
233453,422,51.528973517675766,34087,0
199159,763,19.21638793527581,9677,0
208783,339,42.35382285778512,19626,0
47281,721,58.72719107565364,1901,0
167621,344,57.59161648669201,26638,1
146566,489,39.08206164555289,12462,0
81426,509,24.568044166364746,38857,0
47623,323,6.599523094422195,33143,1
109616,681,34.12578846188658,30330,0
155769,793,49.684280847088964,2212,0
35730,636,26.90862283893122,30490,0
179317,799,65.72898089029398,20474,0
195206,784,68.26978757520799,39619,0
51313,837,36.508502800675984,16681,0
235165,343,39.1007068346984,11385,1
85573,812,18.4174263056171,14574,0
73595,524,16.777099559879524,17844,1
49908,713,22.3292861950188,36726,0
125790,845,35.81826047618405,49562,0
218629,646,77.8694627633354,17021,0
59648,406,51.8551320274355,19337,1
143613,498,36.71918182984476,12881,0
57289,658,21.360464394514466,20849,0
213782,557,63.422936550235505,4101,0
159911,363,53.05632208686545,5784,1
116541,686,35.50311860167529,17287,0
219910,682,50.74876317819449,37318,0
159583,749,48.32711054035686,4791,0
106527,457,48.53704337973021,45626,1
150568,400,10.330727832862,37839,0
124672,776,72.5964036977133,17797,0
129049,529,68.92486727893852,30801,1
150872,550,11.179844562507691,30674,0
226522,528,52.686121436710366,25636,0
161020,787,42.26588796743853,22215,0
64638,781,60.69000508562254,17548,0
244962,792,35.075926476822616,22849,0
156945,412,78.32832407279244,28333,1
182533,849,76.3895169710588,3629,0
224106,585,12.192515219390181,46266,0
109092,685,27.931422447533194,26504,0
249214,319,20.541801309036718,42161,0
47091,763,28.870409276564175,42486,0
91171,505,40.80488269705855,1963,1
204071,820,13.64648741295944,27820,0
53532,697,58.32160987565019,39959,1
173762,805,48.060623745411284,7606,0
37036,565,16.036773003919755,9183,0
65040,498,55.810781900076286,47243,1
207268,612,53.3043334594765,29801,0
198983,305,71.2307700763625,44408,1
195634,568,20.875589235590176,36580,0
30321,679,50.681824178496875,16526,0
49152,419,70.69854965324465,16747,1
105884,837,24.73602190196174,26614,0
106531,843,22.383794606164937,40069,0
74911,750,25.63285299004461,11204,0
110298,694,62.236447450820464,33277,0
151217,741,65.69830034920419,4080,0
90637,456,7.587237137711554,11447,0
155319,429,28.567797344682795,10748,0
226186,534,14.509221834207857,9794,0
89724,751,16.520078235995385,27553,0
248382,348,66.19512009687777,10066,1
214361,668,77.29226996977005,6561,0
194619,704,36.02635868329749,2755,0
153768,828,77.75611219103814,46421,0
213113,408,33.33117250715539,25813,0
170785,395,58.711275086200324,35454,1
64549,798,31.925776055855984,28649,0
194620,415,28.99826220563902,37325,0
203705,650,49.06556003846098,49934,0
116411,684,70.21387908461033,17298,0
241958,647,49.49691654685422,43362,0
155713,802,47.752642695616494,15449,0
91095,812,42.830922335521514,37915,0
135337,502,76.14006110047372,11158,1
162703,335,66.10005869748568,28056,1
186888,631,35.50968421855867,25574,0
22023,559,66.81695260995488,27263,1
176728,418,13.136397531520629,2891,0
237262,604,37.655894385625,3346,0
238325,487,13.383195654215358,37993,0
54842,499,79.78667611262635,30111,1
249158,499,8.52810819777587,31617,0
75189,339,73.11059117436761,39496,1
148118,757,74.88504999695796,25938,0
65923,467,26.96227785206326,8972,1
55080,544,76.21528024509209,3596,1
23474,469,42.5446632201301,30004,1
145185,549,75.35490231862256,34322,1
230779,782,41.42278528309914,6284,0
154332,719,40.28034355032696,22758,0
211290,376,61.50494685730549,37051,0
139526,334,22.513514987110536,28200,1
200181,800,72.81163798658855,41407,0
25618,592,68.62810944887656,15015,1
196837,791,15.12865083669495,10520,0
185190,439,7.20230248852748,13140,0
160357,733,58.291562876667136,45307,0
77083,674,31.37847132732918,39636,0
224749,803,12.656291764688039,44580,0
179424,765,72.15635659499183,28772,0
195128,565,79.56822731016189,44347,0
214117,402,28.898950171219123,48299,0
43707,814,18.89573731683663,34961,0
173233,600,69.2522394675531,45577,0
218462,651,44.71762204556728,46951,0
169722,844,78.91079276569114,16479,0
36944,777,52.82978698647426,5916,0
27546,817,47.46610712696072,43125,0
74139,778,74.58553946059195,15880,0
133857,453,65.11599744220024,44400,1
27207,347,35.55296830084119,40677,1
114804,368,5.800291460105262,7375,0
223094,473,61.40857765022422,10669,0
51222,731,69.89851099027672,40590,0
180193,406,14.754199202920477,39228,0
104303,827,72.14160468291027,26605,0
189987,479,69.98352596044626,16665,0
30017,570,6.317984496321209,35742,0
166166,512,59.63784371726168,1588,0
51236,656,33.75674013737236,33007,0
158736,832,8.815081480140314,1104,0
49921,455,29.811563718985738,10102,1
115381,389,50.370741102291035,2802,1
100109,362,27.97322955538173,41069,1
218291,718,64.06794030948126,24477,0
83590,731,42.127540539655904,15966,0
29390,790,7.6587943054605825,10908,0
184849,338,47.0474763849314,25475,1
199660,447,37.83336951992212,40971,0
144651,778,12.1069281197536,42095,0
248385,465,38.1403760264031,37547,0
193739,322,64.81336906358203,1242,1
149541,561,12.979199006891939,24400,0
245719,397,23.498939108239604,18100,0
49980,780,78.99909274134194,23146,0
136960,818,36.092017727777765,2327,0
174880,569,67.25827698182067,12475,0
83470,315,42.798959811610786,18480,1
92762,573,22.3994943144889,31753,0
107983,520,11.443063534649335,1932,0
122645,580,60.97849816183241,21880,1
168998,844,41.378665428785645,8722,0
37621,421,78.45375975028517,37436,1
162239,667,72.70421112770363,18344,0
91245,838,16.566819783121343,38049,0
144604,508,54.28207758543504,23590,0
98776,453,18.748321188106374,13287,0
55031,574,32.36902921947041,42020,0
52146,524,29.96791375833914,44942,1
27998,357,43.622243065364465,33774,1
134619,539,67.57859068205293,36114,1
191580,799,71.35495934922236,14714,0
227420,562,56.23020958599971,39633,0
137974,530,52.2653277950576,20162,0
51101,698,74.22489176051398,34068,0
99764,365,12.64042225805488,15326,0
175819,749,34.41425971438841,14723,0
131836,508,21.353864614235285,34987,0
211872,781,15.255713467460065,34547,0
115326,730,55.31819197672257,1098,0
21882,345,19.407103507122464,24795,1
190027,370,77.0264369073763,20598,1
235267,431,44.58302346910288,45733,0
79965,680,40.3617104956677,38100,0
132956,592,31.82293504615527,42787,0
239866,589,25.530328417551658,16704,0
240494,635,73.34775322499792,38581,0
192632,346,51.13570123878737,45073,0
51343,329,22.734596723533418,18912,1
103943,345,56.25263252471349,13159,1
135154,844,22.81057993348663,8086,0
155022,349,62.79907463347809,33675,1
154961,759,46.48900914964561,19205,0
181482,387,38.16659129068275,20120,0
245576,339,54.10378297711417,1052,0
38976,843,70.36112020713553,47070,0
43016,788,35.243250273738795,39087,0
225819,396,56.631383029967864,8814,0
173814,823,32.23675273617317,38948,0
43553,570,32.06453981886513,8419,1
214410,486,67.91073167541826,37831,0
49332,326,46.10888036344066,48989,1
139437,400,35.34832849681706,24942,1
229697,741,20.107270611505818,39598,0
155508,698,64.71206915712506,47053,0
168159,574,52.25892561881455,19178,0
75702,313,59.006343656604756,10929,1
45428,626,37.696402612272834,20341,0
225105,724,28.111315133168745,22620,0
179226,410,59.33118494510511,27341,1
